"variable","relative_importance","scaled_importance","percentage"
"OTU1722_s__Rhodococcus_sp._USK10",0.0302355661988258,0.262597282962061,0.00365543539382335
"OTU1977_s__Novibacillus_thermophilus",0.0300160795450211,0.260691031279637,0.00362889978084644
"OTU629_s__Ideonella_dechloratans",0.0299841016530991,0.26041330181764,0.00362503370084044
"OTU206_s__Candidatus_Nanosynbacter_featherlites",0.029939878731966,0.260029223713799,0.00361968721484891
"OTU914_s__Saccharobesus_litoralis",0.0298661384731531,0.259388786174715,0.00361077212623301
"OTU211_s__Candidatus_Protochlamydia_naegleriophila",0.0288898069411516,0.250909301918067,0.00349273508288098
"OTU1976_s__Laceyella_sacchari",0.0285290889441967,0.247776449525194,0.00344912480865667
"OTU1670_s__Auraticoccus_monumenti",0.0280715245753527,0.243802481938526,0.00339380595079814
"OTU250_s__Desulforapulum_autotrophicum",0.0278809498995543,0.24214733211474,0.00337076575335322
"OTU1080_s__Pseudomonas_sp._IT_P374",0.0278596803545952,0.24196260513859,0.00336819429671362
"OTU1731_s__Corynebacterium_qintianiae",0.0277743116021156,0.24122117359722,0.0033578733403509
"OTU1588_s__Conexibacter_sp._S30A1",0.0274638179689646,0.238524522113788,0.00332033511769241
"OTU1209_s__Citrobacter_sp._RHB25-C09",0.0272673796862364,0.236818446594152,0.00329658601881116
"OTU1961_s__Allobaculum_sp._Allo2",0.0271996855735779,0.236230520112479,0.00328840190035483
"OTU1745_s__Corynebacterium_humireducens",0.0271506495773792,0.235804640230342,0.00328247352068113
"OTU29_s__Fluviispira_sanaruensis",0.0270378589630127,0.23482504855736,0.00326883730162919
"OTU1936_s__Anaerococcus_mediterraneensis",0.0269979108124971,0.234478097032928,0.00326400762910538
"OTU131_s__Marinithermus_hydrothermalis",0.0269749071449041,0.23427830912195,0.003261226519595
"OTU1507_s__Prevotella_copri",0.0267548821866512,0.232367382240637,0.00323462582640364
"OTU1313_s__Aggregatibacter_aphrophilus",0.0266957804560661,0.231854080992434,0.00322748051427697
"OTU1159_s__Yersinia_pseudotuberculosis",0.0264963302761316,0.230121847007044,0.00320336728146226
"OTU632_s__Methylibium_sp._Pch-M",0.0258453376591206,0.224467946189334,0.00312466323346489
"OTU222_s__Luteolibacter_luteus",0.0258098356425762,0.224159609542919,0.00312037109198572
"OTU1253_s__Klebsiella_aerogenes",0.0257545337080956,0.223679309698634,0.00311368516960814
"OTU1170_s__Xenorhabdus_budapestensis",0.0256998706609011,0.223204558619811,0.0031070764877619
"OTU1735_s__Corynebacterium_segmentosum",0.0256904307752848,0.223122572779096,0.0031059352195029
"OTU1509_s__Bacteroides_sp._HF-162",0.0251519586890936,0.218445917946345,0.00304083473785472
"OTU232_s__Desulfosediminicola_ganghwensis",0.0250555984675884,0.217609024990993,0.00302918492908546
"OTU1980_s__Listeria_weihenstephanensis",0.0250045508146286,0.217165673777369,0.00302301334307401
"OTU73_s__Fimbriimonas_ginsengisoli",0.0247527416795492,0.214978699858573,0.0029925699897462
"OTU1085_s__Pseudomonas_rhizosphaerae",0.0244814027100801,0.21262210842993,0.00295976550822274
"OTU1152_s__Serratia_marcescens",0.0244724191725254,0.212544085993117,0.00295867941177184
"OTU618_s__Neisseria_brasiliensis",0.0242767743766308,0.210844901943123,0.00293502624427937
"OTU1082_s__Pseudomonas_sp._PIA16",0.0239312294870615,0.2078438286857,0.00289325037637664
"OTU1154_s__Serratia_sp._CMO1",0.0235690306872129,0.204698115451594,0.00284946107526482
"OTU1400_s__Chryseobacterium_sp._T16E-39",0.0235113184899092,0.204196882363843,0.00284248375566405
"OTU1160_s__Yersinia_entomophaga",0.0230161864310503,0.199896637661668,0.00278262301944805
"OTU1896_s__Streptomyces_atratus",0.0226837303489447,0.197009241299018,0.00274242956907807
"OTU1972_s__Alicyclobacillus_sp._TC",0.022654103115201,0.196751927411406,0.00273884768018154
"OTU1711_s__Rhodococcus_sp._MTM3W5.2",0.0224964823573828,0.19538298388082,0.00271979156285465
"OTU223_s__Luteolibacter_sp._SL250",0.022354744374752,0.194151982983182,0.0027026556496407
"OTU1974_s__Polycladomyces_abyssicola",0.0223176181316376,0.193829539854307,0.0026981671415629
"OTU1199_s__Symbiopectobacterium_purcellii",0.0222507193684578,0.193248521019435,0.00269007917968641
"OTU1086_s__Pseudomonas_eucalypticola",0.0221485234797001,0.192360945025614,0.00267772384734662
"OTU149_s__Treponema_pallidum",0.0220784265547991,0.191752150009111,0.00266924923243131
"OTU610_s__Kingella_oralis",0.0219436250627041,0.190581392850783,0.0026529519307005
"OTU1293_s__Enterobacter_hormaechei",0.0219228118658066,0.190400629278535,0.002650435645869
"OTU1744_s__Corynebacterium_cystitidis",0.021672498434782,0.188226645618242,0.00262017312095713
"OTU1732_s__Corynebacterium_uberis",0.0214857328683138,0.186604578084169,0.00259759343921656
"OTU400_s__Ancylobacter_polymorphus",0.0210287775844336,0.182635900428423,0.00254234821883252
"OTU1608_s__Gordonibacter_urolithinfaciens",0.0209801457822323,0.182213530989742,0.00253646870561742
"OTU1383_s__Flavobacterium_sp._CS20",0.020975211635232,0.182170677696124,0.00253587217451678
"OTU2039_s__Paenibacillus_dendritiformis",0.0209498070180416,0.181950037427475,0.00253280079373847
"OTU1956_s__Erysipelothrix_rhusiopathiae",0.0208573825657368,0.181147326808632,0.0025216268136652
"OTU1963_s__Faecalibaculum_rodentium",0.0201596207916737,0.175087233711025,0.00243726844350621
"OTU990_s__Acinetobacter_gyllenbergii",0.0200413148850203,0.174059741470884,0.00242296543374494
"OTU1979_s__Kroppenstedtia_eburnea",0.0198646187782288,0.172525127657195,0.00240160313483944
"OTU1162_s__Yersinia_enterocolitica",0.0197579320520163,0.171598548533547,0.00238870486686973
"OTU1947_s__Turicibacter_sp._H121",0.0195304043591022,0.169622460056654,0.00236119710411498
"OTU810_s__Dichelobacter_nodosus",0.0195079371333122,0.169427331167406,0.002358480849628
"OTU1960_s__Amedibacterium_intestinale",0.0194498486816883,0.16892283029358,0.00235145804143443
"OTU1455_s__Barnesiella_viscericola",0.0192913953214884,0.167546655573018,0.00233230126370663
"OTU116_s__Limnospira_indica",0.0191577784717083,0.166386187087677,0.00231614718348582
"OTU1662_s__Saccharothrix_sp._6-C",0.0191336013376713,0.166176207566665,0.00231322420361176
"OTU221_s__Roseimicrobium_sp._ORNL1",0.01906150393188,0.165550038281629,0.00230450773350502
"OTU1172_s__Morganella_morganii",0.0185900665819645,0.16145558321634,0.00224751165268024
"OTU1433_s__Tellurirhabdus_rosea",0.0185449998825788,0.161064176859571,0.00224206315514148
"OTU1710_s__Rhodococcus_globerulus",0.0179574824869633,0.155961561258888,0.00217103316786433
"OTU1671_s__Microlunatus_sagamiharensis",0.0176701936870813,0.153466444819582,0.00213630037534999
"OTU1116_s__Pectobacterium_parmentieri",0.0176700353622437,0.153465069761085,0.00213628123411045
"OTU1149_s__Serratia_proteamaculans",0.0171840898692608,0.149244610806031,0.00207753114017017
"OTU237_s__Desulfobulbus_oralis",0.016928331926465,0.147023341310614,0.002046610381809
"OTU224_s__Luteolibacter_ambystomatis",0.0166728477925062,0.144804449857537,0.00201572272653269
"OTU238_s__Desulfurivibrio_alkaliphilus",0.0160449352115393,0.139351000214315,0.00193980902087889
"OTU330_s__Caulobacter_mirabilis",0.0157082062214613,0.136426493449415,0.00189909898223225
"OTU1926_s__Acidilutibacter_cellobiosedens",0.0153901018202305,0.133663742095193,0.00186064062892927
"OTU1118_s__Dickeya_zeae",0.0151039408519864,0.13117842092553,0.0018260441895978
"OTU1017_s__Pseudomonas_shahriarae",0.0150298262014985,0.130534731777531,0.00181708383758016
"OTU219_s__Horticoccus_luteus",0.0146822594106197,0.127516098214249,0.00177506352478888
"OTU1658_s__Pseudonocardia_dioxanivorans",0.0145538644865155,0.126400982393557,0.00175954076768649
"OTU689_s__Glaciimonas_sp._PAMC28666",0.0144467977806926,0.125471103129517,0.00174659656074187
"OTU37_s__Candidatus_Nitrospira_inopinata",0.0144047010689974,0.125105491252428,0.00174150713033788
"OTU1151_s__Serratia_rubidaea",0.0139214852824807,0.120908739923571,0.00168308705388646
"OTU234_s__Desulfolithobacter_dissulfuricans",0.0138366250321269,0.120171724746549,0.00167282757468134
"OTU239_s__Desulfobacca_acetoxidans",0.0135098425671458,0.117333604009554,0.00163332005626023
"OTU1503_s__Prevotella_melaninogenica",0.0135052558034658,0.117293767756049,0.00163276552329106
"OTU625_s__Caldimonas_thermodepolymerans",0.0133877350017428,0.116273094188336,0.00161855743155883
"OTU1434_s__Spirosoma_rhododendri",0.0129900388419628,0.112819084750711,0.00157047655194547
"OTU1544_s__Roseiflexus_sp._RS-1",0.0129640940576792,0.112593753106014,0.00156733986576166
"OTU1937_s__Parvimonas_micra",0.012506453320384,0.108619122255836,0.00151201177506994
"OTU1981_s__Listeria_sp._PSOL-1",0.0124923447147012,0.10849658836663,0.00151030606543542
"OTU1145_s__Chania_multitudinisentens",0.0124864401295781,0.108445306773286,0.00150959220979591
"OTU1314_s__Aggregatibacter_sp._oral_taxon_513",0.0123476907610893,0.107240262126916,0.00149281761562727
"OTU1528_s__Bacteroides_intestinalis",0.0123064620420337,0.10688218880582,0.00148783312425419
"OTU622_s__Uruburuella_suis",0.0121606541797519,0.10561584081624,0.00147020516858841
"OTU570_s__Acidocella_sp._MX-AZ03",0.0120787937194109,0.104904878953439,0.00146030835957491
"OTU1168_s__Xenorhabdus_doucetiae",0.0119324019178748,0.10363345942458,0.00144260980651386
"OTU1475_s__Tannerella_forsythia",0.0118785984814167,0.103166174104536,0.0014361050503388
"OTU229_s__Desulfomonile_tiedjei",0.0115723758935928,0.100506616846194,0.00139908319076592
"OTU146_s__Sphaerochaeta_coccoides",0.0112600065767765,0.0977936749638667,0.00136131820071658
"OTU1501_s__Prevotella_dentalis",0.0103502264246345,0.0898921925019775,0.00125132712110957
"OTU606_s__Sulfuritortus_calidifontis",0.010274326428771,0.0892329975472839,0.00124215092346717
"OTU1728_s__Corynebacterium_liangguodongii",0.0101289134472609,0.0879700791153657,0.00122457070830473
"OTU227_s__Akkermansia_muciniphila",0.00982876773923635,0.0853632998375554,0.0011882835345438
"OTU1144_s__Candidatus_Fukatsuia_symbiotica",0.0097380829975009,0.084575698685017,0.00117731988291447
"OTU1481_s__Hoylesella_buccalis",0.00967393442988396,0.0840185654250891,0.00116956441562842
"OTU1859_s__Actinomyces_gaoshouyii",0.00965384393930435,0.0838440785904492,0.00116713550492567
"OTU905_s__Shewanella_putrefaciens",0.00957414787262678,0.0831519145861546,0.0011575003679163
"OTU623_s__Aquincola_tertiaricarbonis",0.00933342520147562,0.0810612271164383,0.00112839735173875
"OTU1015_s__Pseudomonas_sp._LG1D9",0.00906380452215672,0.0787195591167737,0.00109580060896212
"OTU1495_s__Prevotella_corporis",0.00906260032206774,0.0787091005836201,0.00109565502294605
"OTU1138_s__Erwinia_tracheiphila",0.0089427288621664,0.077668011441522,0.00108116274010434
"OTU631_s__Sphaerotilus_sulfidivorans",0.00878561846911907,0.0763035004524428,0.0010621683251261
"OTU1703_s__Gordonia_phthalatica",0.00865078624337912,0.0751324763709948,0.0010458673077429
"OTU1128_s__Pantoea_agglomerans",0.0085710734128952,0.0744401667722712,0.00103623014401404
"OTU615_s__Neisseria_shayeganii",0.00788031052798033,0.068440859348793,0.000952717929238472
"OTU1536_s__Phocaeicola_vulgatus",0.00754262041300535,0.0655080051699611,0.000911891692008235
"OTU1573_s__Mycoplasmopsis_equigenitalium",0.00729517824947834,0.0633589585999329,0.00088197629910529
"OTU1575_s__Mycoplasmopsis_pulmonis",0.00728630181401968,0.0632818663497497,0.00088090315113997
"OTU886_s__Legionella_longbeachae",0.00714246043935418,0.0620325973955551,0.000863512940928895
"OTU1084_s__Pseudomonas_siliginis",0.00700843287631869,0.0608685618467016,0.000847309206080799
"OTU216_s__Ruficoccus_sp._ZRK36",0.00700110290199518,0.0608049006825985,0.000846423022987624
"OTU1087_s__Pseudomonas_asiatica",0.0063975416123867,0.0555629431247334,0.000773453352571391
"OTU1132_s__Pantoea_ananatis",0.00614445796236396,0.0533648999850394,0.000742855912265244
"OTU1672_s__Microlunatus_elymi",0.0059936442412436,0.0520550758812281,0.00072462275564326
"OTU1733_s__Corynebacterium_zhongnanshanii",0.00564824137836695,0.049055236132163,0.000682864058558359
"OTU1139_s__Erwinia_sp._J780",0.00554886227473617,0.0481921240467124,0.000670849271389184
"OTU1971_s__Alicyclobacillus_mengziensis",0.00541592109948397,0.0470375238257195,0.000654776879223026
"OTU194_s__Sulfuricurvum_kujiense",0.00515927746891975,0.0448085620913003,0.00062374904251593
"OTU1952_s__Faecalitalea_cylindroides",0.00470361858606339,0.0408511437380677,0.000568660555105105
"OTU1867_s__Actinomyces_pacaensis",0.00467692920938134,0.0406193452741472,0.00056543384879767
"OTU1153_s__Serratia_plymuthica",0.00460913963615894,0.0400305897130871,0.000557238189299851
"OTU1970_s__Kyrpidia_spormannii",0.00447623338550329,0.0388762928138214,0.000541170019465946
"OTU1723_s__Rhodococcus_opacus",0.00431434810161591,0.0374703116782003,0.000521598327222125
"OTU147_s__Brucepastera_parasyntrophica",0.0041479030624032,0.0360247288578771,0.000501475367279405
"OTU132_s__Thermus_oshimai",0.00408486742526293,0.0354772614503224,0.00049385445164781
"OTU908_s__Shewanella_bicestrii",0.0039928900077939,0.0346784333495881,0.000482734517427368
"OTU860_s__Spiribacter_sp._E85",0.00358631485141814,0.0311473094181865,0.000433580180210989
"OTU1741_s__Corynebacterium_jeddahense",0.00294315838254988,0.0255614659074791,0.000355823510975578
"OTU1583_s__Rubrobacter_xylanophilus",0.00276745622977614,0.0240354846301461,0.000334581379645985
"OTU1014_s__Pseudomonas_sp._SDM007",0.00253436132334173,0.0220110446477935,0.000306400548981289
"OTU398_s__Xanthobacter_dioxanivorans",0.00243466882966459,0.0211452107553775,0.000294347873417367
"OTU608_s__Paralysiella_testudinis",0.00219946238212287,0.0191024319413988,0.00026591176054468
"OTU1660_s__Pseudonocardia_broussonetiae",0.0019917821045965,0.0172987191799242,0.000240803521060199
"OTU150_s__Treponema_sp._Marseille-Q4132",0.00178607134148479,0.0155121117417183,0.000215933392965883
"OTU1240_s__Candidatus_Gullanella_endobia",0.00172865856438875,0.0150134791322417,0.000208992272826956
"OTU1978_s__Kroppenstedtia_pulmonis",0.00133427360560745,0.0115882276275718,0.000161311712534465
"OTU1959_s__Longicatena_caecimuris",0.00114533782470971,0.00994731168137106,0.000138469655067717
"OTU620_s__Neisseria_gonorrhoeae",0.00108837825246155,0.00945261517684094,0.000131583326726988
"OTU249_s__Desulfonema_magnum",0.00106917938683182,0.00928587214589623,0.000129262212166649
"OTU107_s__Acaryochloris_sp._'Moss_Beach'",0.000898202531971037,0.00780093029825245,0.000108591362390832
"OTU1736_s__Corynebacterium_bovis",0.000782486982643604,0.00679593543061785,9.46015230127409e-05
"OTU1681_s__Arachnia_propionica",0.000629762886092067,0.00546951962832913,7.61374048165397e-05
"OTU1195_s__Kluyvera_ascorbata",0.000551185163203627,0.00478706849127546,6.66374739231139e-05
"OTU151_s__Treponema_brennaborense",0.000364301900845021,0.00316397876298185,4.40435629228511e-05
