"vina_results","Model","Path","ligand","receptor"
-5.601,"Model_2","output/Docking_Vina/results_Vina_X6918328_1Z1W.pdb_ligand_vina_out_score.csv","X6918328","1Z1W"
-5.584,"Model_3","output/Docking_Vina/results_Vina_X6918328_1Z1W.pdb_ligand_vina_out_score.csv","X6918328","1Z1W"
-5.56,"Model_4","output/Docking_Vina/results_Vina_X6918328_1Z1W.pdb_ligand_vina_out_score.csv","X6918328","1Z1W"
-5.342,"Model_5","output/Docking_Vina/results_Vina_X6918328_1Z1W.pdb_ligand_vina_out_score.csv","X6918328","1Z1W"
-5.241,"Model_6","output/Docking_Vina/results_Vina_X6918328_1Z1W.pdb_ligand_vina_out_score.csv","X6918328","1Z1W"
-5.117,"Model_7","output/Docking_Vina/results_Vina_X6918328_1Z1W.pdb_ligand_vina_out_score.csv","X6918328","1Z1W"
-5.063,"Model_8","output/Docking_Vina/results_Vina_X6918328_1Z1W.pdb_ligand_vina_out_score.csv","X6918328","1Z1W"
-5.041,"Model_9","output/Docking_Vina/results_Vina_X6918328_1Z1W.pdb_ligand_vina_out_score.csv","X6918328","1Z1W"
0,"Model_1","output/Docking_Vina/results_Vina_X6918328_1Z5H.pdb_ligand_vina_out_score.csv","X6918328","1Z5H"
0.004,"Model_2","output/Docking_Vina/results_Vina_X6918328_1Z5H.pdb_ligand_vina_out_score.csv","X6918328","1Z5H"
0.046,"Model_3","output/Docking_Vina/results_Vina_X6918328_1Z5H.pdb_ligand_vina_out_score.csv","X6918328","1Z5H"
0.059,"Model_4","output/Docking_Vina/results_Vina_X6918328_1Z5H.pdb_ligand_vina_out_score.csv","X6918328","1Z5H"
0.107,"Model_5","output/Docking_Vina/results_Vina_X6918328_1Z5H.pdb_ligand_vina_out_score.csv","X6918328","1Z5H"
0.124,"Model_6","output/Docking_Vina/results_Vina_X6918328_1Z5H.pdb_ligand_vina_out_score.csv","X6918328","1Z5H"
0.138,"Model_7","output/Docking_Vina/results_Vina_X6918328_1Z5H.pdb_ligand_vina_out_score.csv","X6918328","1Z5H"
0.14,"Model_8","output/Docking_Vina/results_Vina_X6918328_1Z5H.pdb_ligand_vina_out_score.csv","X6918328","1Z5H"
0.208,"Model_9","output/Docking_Vina/results_Vina_X6918328_1Z5H.pdb_ligand_vina_out_score.csv","X6918328","1Z5H"
14.284,"Model_1","output/Docking_Vina/results_Vina_X6918328_2MWI.pdb_ligand_vina_out_score.csv","X6918328","2MWI"
14.923,"Model_2","output/Docking_Vina/results_Vina_X6918328_2MWI.pdb_ligand_vina_out_score.csv","X6918328","2MWI"
15.052,"Model_3","output/Docking_Vina/results_Vina_X6918328_2MWI.pdb_ligand_vina_out_score.csv","X6918328","2MWI"
15.635,"Model_4","output/Docking_Vina/results_Vina_X6918328_2MWI.pdb_ligand_vina_out_score.csv","X6918328","2MWI"
16.998,"Model_5","output/Docking_Vina/results_Vina_X6918328_2MWI.pdb_ligand_vina_out_score.csv","X6918328","2MWI"
17.155,"Model_6","output/Docking_Vina/results_Vina_X6918328_2MWI.pdb_ligand_vina_out_score.csv","X6918328","2MWI"
9.552,"Model_1","output/Docking_Vina/results_Vina_X6918328_2V5X.pdb_ligand_vina_out_score.csv","X6918328","2V5X"
12.134,"Model_2","output/Docking_Vina/results_Vina_X6918328_2V5X.pdb_ligand_vina_out_score.csv","X6918328","2V5X"
-5.414,"Model_1","output/Docking_Vina/results_Vina_X6918328_3Q7J.pdb_ligand_vina_out_score.csv","X6918328","3Q7J"
-4.576,"Model_2","output/Docking_Vina/results_Vina_X6918328_3Q7J.pdb_ligand_vina_out_score.csv","X6918328","3Q7J"
-4.266,"Model_3","output/Docking_Vina/results_Vina_X6918328_3Q7J.pdb_ligand_vina_out_score.csv","X6918328","3Q7J"
-4.205,"Model_4","output/Docking_Vina/results_Vina_X6918328_3Q7J.pdb_ligand_vina_out_score.csv","X6918328","3Q7J"
-4.183,"Model_5","output/Docking_Vina/results_Vina_X6918328_3Q7J.pdb_ligand_vina_out_score.csv","X6918328","3Q7J"
-4.152,"Model_6","output/Docking_Vina/results_Vina_X6918328_3Q7J.pdb_ligand_vina_out_score.csv","X6918328","3Q7J"
-4.145,"Model_7","output/Docking_Vina/results_Vina_X6918328_3Q7J.pdb_ligand_vina_out_score.csv","X6918328","3Q7J"
-4.013,"Model_8","output/Docking_Vina/results_Vina_X6918328_3Q7J.pdb_ligand_vina_out_score.csv","X6918328","3Q7J"
-3.985,"Model_9","output/Docking_Vina/results_Vina_X6918328_3Q7J.pdb_ligand_vina_out_score.csv","X6918328","3Q7J"
-4.082,"Model_1","output/Docking_Vina/results_Vina_X6918328_4BZ8.pdb_ligand_vina_out_score.csv","X6918328","4BZ8"
-3.926,"Model_2","output/Docking_Vina/results_Vina_X6918328_4BZ8.pdb_ligand_vina_out_score.csv","X6918328","4BZ8"
-3.85,"Model_3","output/Docking_Vina/results_Vina_X6918328_4BZ8.pdb_ligand_vina_out_score.csv","X6918328","4BZ8"
-3.743,"Model_4","output/Docking_Vina/results_Vina_X6918328_4BZ8.pdb_ligand_vina_out_score.csv","X6918328","4BZ8"
-3.731,"Model_5","output/Docking_Vina/results_Vina_X6918328_4BZ8.pdb_ligand_vina_out_score.csv","X6918328","4BZ8"
-3.585,"Model_6","output/Docking_Vina/results_Vina_X6918328_4BZ8.pdb_ligand_vina_out_score.csv","X6918328","4BZ8"
-3.466,"Model_7","output/Docking_Vina/results_Vina_X6918328_4BZ8.pdb_ligand_vina_out_score.csv","X6918328","4BZ8"
-3.466,"Model_8","output/Docking_Vina/results_Vina_X6918328_4BZ8.pdb_ligand_vina_out_score.csv","X6918328","4BZ8"
-3.45,"Model_9","output/Docking_Vina/results_Vina_X6918328_4BZ8.pdb_ligand_vina_out_score.csv","X6918328","4BZ8"
-4.275,"Model_1","output/Docking_Vina/results_Vina_X6918328_4D6K.pdb_ligand_vina_out_score.csv","X6918328","4D6K"
-4.125,"Model_2","output/Docking_Vina/results_Vina_X6918328_4D6K.pdb_ligand_vina_out_score.csv","X6918328","4D6K"
-4.033,"Model_3","output/Docking_Vina/results_Vina_X6918328_4D6K.pdb_ligand_vina_out_score.csv","X6918328","4D6K"
-3.98,"Model_4","output/Docking_Vina/results_Vina_X6918328_4D6K.pdb_ligand_vina_out_score.csv","X6918328","4D6K"
-3.972,"Model_5","output/Docking_Vina/results_Vina_X6918328_4D6K.pdb_ligand_vina_out_score.csv","X6918328","4D6K"
-3.922,"Model_6","output/Docking_Vina/results_Vina_X6918328_4D6K.pdb_ligand_vina_out_score.csv","X6918328","4D6K"
-3.915,"Model_7","output/Docking_Vina/results_Vina_X6918328_4D6K.pdb_ligand_vina_out_score.csv","X6918328","4D6K"
-3.896,"Model_8","output/Docking_Vina/results_Vina_X6918328_4D6K.pdb_ligand_vina_out_score.csv","X6918328","4D6K"
-3.707,"Model_9","output/Docking_Vina/results_Vina_X6918328_4D6K.pdb_ligand_vina_out_score.csv","X6918328","4D6K"
25.803,"Model_1","output/Docking_Vina/results_Vina_X6918328_5D1C.pdb_ligand_vina_out_score.csv","X6918328","5D1C"
27.382,"Model_2","output/Docking_Vina/results_Vina_X6918328_5D1C.pdb_ligand_vina_out_score.csv","X6918328","5D1C"
27.537,"Model_3","output/Docking_Vina/results_Vina_X6918328_5D1C.pdb_ligand_vina_out_score.csv","X6918328","5D1C"
27.954,"Model_4","output/Docking_Vina/results_Vina_X6918328_5D1C.pdb_ligand_vina_out_score.csv","X6918328","5D1C"
29.639,"Model_1","output/Docking_Vina/results_Vina_X6918328_5D1D.pdb_ligand_vina_out_score.csv","X6918328","5D1D"
29.832,"Model_2","output/Docking_Vina/results_Vina_X6918328_5D1D.pdb_ligand_vina_out_score.csv","X6918328","5D1D"
31.363,"Model_3","output/Docking_Vina/results_Vina_X6918328_5D1D.pdb_ligand_vina_out_score.csv","X6918328","5D1D"
32.474,"Model_4","output/Docking_Vina/results_Vina_X6918328_5D1D.pdb_ligand_vina_out_score.csv","X6918328","5D1D"
32.536,"Model_5","output/Docking_Vina/results_Vina_X6918328_5D1D.pdb_ligand_vina_out_score.csv","X6918328","5D1D"
38.289,"Model_1","output/Docking_Vina/results_Vina_X6918328_5G0F.pdb_ligand_vina_out_score.csv","X6918328","5G0F"
89.927,"Model_1","output/Docking_Vina/results_Vina_X6918328_5G0G.pdb_ligand_vina_out_score.csv","X6918328","5G0G"
90.115,"Model_2","output/Docking_Vina/results_Vina_X6918328_5G0G.pdb_ligand_vina_out_score.csv","X6918328","5G0G"
91.185,"Model_3","output/Docking_Vina/results_Vina_X6918328_5G0G.pdb_ligand_vina_out_score.csv","X6918328","5G0G"
91.348,"Model_4","output/Docking_Vina/results_Vina_X6918328_5G0G.pdb_ligand_vina_out_score.csv","X6918328","5G0G"
91.798,"Model_5","output/Docking_Vina/results_Vina_X6918328_5G0G.pdb_ligand_vina_out_score.csv","X6918328","5G0G"
92.465,"Model_6","output/Docking_Vina/results_Vina_X6918328_5G0G.pdb_ligand_vina_out_score.csv","X6918328","5G0G"
92.778,"Model_7","output/Docking_Vina/results_Vina_X6918328_5G0G.pdb_ligand_vina_out_score.csv","X6918328","5G0G"
80.19,"Model_1","output/Docking_Vina/results_Vina_X6918328_5G0H.pdb_ligand_vina_out_score.csv","X6918328","5G0H"
80.278,"Model_2","output/Docking_Vina/results_Vina_X6918328_5G0H.pdb_ligand_vina_out_score.csv","X6918328","5G0H"
80.951,"Model_3","output/Docking_Vina/results_Vina_X6918328_5G0H.pdb_ligand_vina_out_score.csv","X6918328","5G0H"
80.966,"Model_4","output/Docking_Vina/results_Vina_X6918328_5G0H.pdb_ligand_vina_out_score.csv","X6918328","5G0H"
81.387,"Model_5","output/Docking_Vina/results_Vina_X6918328_5G0H.pdb_ligand_vina_out_score.csv","X6918328","5G0H"
82.355,"Model_6","output/Docking_Vina/results_Vina_X6918328_5G0H.pdb_ligand_vina_out_score.csv","X6918328","5G0H"
82.449,"Model_7","output/Docking_Vina/results_Vina_X6918328_5G0H.pdb_ligand_vina_out_score.csv","X6918328","5G0H"
-5.565,"Model_1","output/Docking_Vina/results_Vina_X6918328_5G0I.pdb_ligand_vina_out_score.csv","X6918328","5G0I"
-5.357,"Model_2","output/Docking_Vina/results_Vina_X6918328_5G0I.pdb_ligand_vina_out_score.csv","X6918328","5G0I"
-5.213,"Model_3","output/Docking_Vina/results_Vina_X6918328_5G0I.pdb_ligand_vina_out_score.csv","X6918328","5G0I"
-5.195,"Model_4","output/Docking_Vina/results_Vina_X6918328_5G0I.pdb_ligand_vina_out_score.csv","X6918328","5G0I"
-5.174,"Model_5","output/Docking_Vina/results_Vina_X6918328_5G0I.pdb_ligand_vina_out_score.csv","X6918328","5G0I"
-5.05,"Model_6","output/Docking_Vina/results_Vina_X6918328_5G0I.pdb_ligand_vina_out_score.csv","X6918328","5G0I"
-4.909,"Model_7","output/Docking_Vina/results_Vina_X6918328_5G0I.pdb_ligand_vina_out_score.csv","X6918328","5G0I"
-4.893,"Model_8","output/Docking_Vina/results_Vina_X6918328_5G0I.pdb_ligand_vina_out_score.csv","X6918328","5G0I"
-4.865,"Model_9","output/Docking_Vina/results_Vina_X6918328_5G0I.pdb_ligand_vina_out_score.csv","X6918328","5G0I"
-3.014,"Model_1","output/Docking_Vina/results_Vina_X6918328_5G0J.pdb_ligand_vina_out_score.csv","X6918328","5G0J"
-1.996,"Model_2","output/Docking_Vina/results_Vina_X6918328_5G0J.pdb_ligand_vina_out_score.csv","X6918328","5G0J"
5.293,"Model_1","output/Docking_Vina/results_Vina_X6918328_5J9B.pdb_ligand_vina_out_score.csv","X6918328","5J9B"
5.46,"Model_2","output/Docking_Vina/results_Vina_X6918328_5J9B.pdb_ligand_vina_out_score.csv","X6918328","5J9B"
7.857,"Model_3","output/Docking_Vina/results_Vina_X6918328_5J9B.pdb_ligand_vina_out_score.csv","X6918328","5J9B"
3.478,"Model_1","output/Docking_Vina/results_Vina_X6918328_5J9C.pdb_ligand_vina_out_score.csv","X6918328","5J9C"
4.321,"Model_2","output/Docking_Vina/results_Vina_X6918328_5J9C.pdb_ligand_vina_out_score.csv","X6918328","5J9C"
69.71,"Model_1","output/Docking_Vina/results_Vina_X6918328_5WGI.pdb_ligand_vina_out_score.csv","X6918328","5WGI"
69.905,"Model_2","output/Docking_Vina/results_Vina_X6918328_5WGI.pdb_ligand_vina_out_score.csv","X6918328","5WGI"
70.384,"Model_3","output/Docking_Vina/results_Vina_X6918328_5WGI.pdb_ligand_vina_out_score.csv","X6918328","5WGI"
71.032,"Model_4","output/Docking_Vina/results_Vina_X6918328_5WGI.pdb_ligand_vina_out_score.csv","X6918328","5WGI"
71.069,"Model_5","output/Docking_Vina/results_Vina_X6918328_5WGI.pdb_ligand_vina_out_score.csv","X6918328","5WGI"
71.128,"Model_6","output/Docking_Vina/results_Vina_X6918328_5WGI.pdb_ligand_vina_out_score.csv","X6918328","5WGI"
71.134,"Model_7","output/Docking_Vina/results_Vina_X6918328_5WGI.pdb_ligand_vina_out_score.csv","X6918328","5WGI"
71.177,"Model_8","output/Docking_Vina/results_Vina_X6918328_5WGI.pdb_ligand_vina_out_score.csv","X6918328","5WGI"
71.331,"Model_9","output/Docking_Vina/results_Vina_X6918328_5WGI.pdb_ligand_vina_out_score.csv","X6918328","5WGI"
71.359,"Model_1","output/Docking_Vina/results_Vina_X6918328_5WGK.pdb_ligand_vina_out_score.csv","X6918328","5WGK"
-4.542,"Model_1","output/Docking_Vina/results_Vina_X6918328_5WGL.pdb_ligand_vina_out_score.csv","X6918328","5WGL"
-4.228,"Model_2","output/Docking_Vina/results_Vina_X6918328_5WGL.pdb_ligand_vina_out_score.csv","X6918328","5WGL"
-2.629,"Model_3","output/Docking_Vina/results_Vina_X6918328_5WGL.pdb_ligand_vina_out_score.csv","X6918328","5WGL"
-2.486,"Model_4","output/Docking_Vina/results_Vina_X6918328_5WGL.pdb_ligand_vina_out_score.csv","X6918328","5WGL"
-1.809,"Model_5","output/Docking_Vina/results_Vina_X6918328_5WGL.pdb_ligand_vina_out_score.csv","X6918328","5WGL"
-4.365,"Model_1","output/Docking_Vina/results_Vina_X6918328_5WGM.pdb_ligand_vina_out_score.csv","X6918328","5WGM"
-4.336,"Model_2","output/Docking_Vina/results_Vina_X6918328_5WGM.pdb_ligand_vina_out_score.csv","X6918328","5WGM"
-4.325,"Model_3","output/Docking_Vina/results_Vina_X6918328_5WGM.pdb_ligand_vina_out_score.csv","X6918328","5WGM"
-4.254,"Model_4","output/Docking_Vina/results_Vina_X6918328_5WGM.pdb_ligand_vina_out_score.csv","X6918328","5WGM"
-4.241,"Model_5","output/Docking_Vina/results_Vina_X6918328_5WGM.pdb_ligand_vina_out_score.csv","X6918328","5WGM"
-4.143,"Model_6","output/Docking_Vina/results_Vina_X6918328_5WGM.pdb_ligand_vina_out_score.csv","X6918328","5WGM"
-4.073,"Model_7","output/Docking_Vina/results_Vina_X6918328_5WGM.pdb_ligand_vina_out_score.csv","X6918328","5WGM"
-4.058,"Model_8","output/Docking_Vina/results_Vina_X6918328_5WGM.pdb_ligand_vina_out_score.csv","X6918328","5WGM"
-4.001,"Model_9","output/Docking_Vina/results_Vina_X6918328_5WGM.pdb_ligand_vina_out_score.csv","X6918328","5WGM"
64.503,"Model_1","output/Docking_Vina/results_Vina_X6918328_6CGP.pdb_ligand_vina_out_score.csv","X6918328","6CGP"
65.828,"Model_2","output/Docking_Vina/results_Vina_X6918328_6CGP.pdb_ligand_vina_out_score.csv","X6918328","6CGP"
66.267,"Model_3","output/Docking_Vina/results_Vina_X6918328_6CGP.pdb_ligand_vina_out_score.csv","X6918328","6CGP"
66.648,"Model_4","output/Docking_Vina/results_Vina_X6918328_6CGP.pdb_ligand_vina_out_score.csv","X6918328","6CGP"
67.178,"Model_5","output/Docking_Vina/results_Vina_X6918328_6CGP.pdb_ligand_vina_out_score.csv","X6918328","6CGP"
-4.28,"Model_1","output/Docking_Vina/results_Vina_X6918328_6FU1.pdb_ligand_vina_out_score.csv","X6918328","6FU1"
-4.268,"Model_2","output/Docking_Vina/results_Vina_X6918328_6FU1.pdb_ligand_vina_out_score.csv","X6918328","6FU1"
-4.078,"Model_3","output/Docking_Vina/results_Vina_X6918328_6FU1.pdb_ligand_vina_out_score.csv","X6918328","6FU1"
-4.034,"Model_4","output/Docking_Vina/results_Vina_X6918328_6FU1.pdb_ligand_vina_out_score.csv","X6918328","6FU1"
-3.994,"Model_5","output/Docking_Vina/results_Vina_X6918328_6FU1.pdb_ligand_vina_out_score.csv","X6918328","6FU1"
-3.908,"Model_6","output/Docking_Vina/results_Vina_X6918328_6FU1.pdb_ligand_vina_out_score.csv","X6918328","6FU1"
-3.862,"Model_7","output/Docking_Vina/results_Vina_X6918328_6FU1.pdb_ligand_vina_out_score.csv","X6918328","6FU1"
-3.823,"Model_8","output/Docking_Vina/results_Vina_X6918328_6FU1.pdb_ligand_vina_out_score.csv","X6918328","6FU1"
-3.762,"Model_9","output/Docking_Vina/results_Vina_X6918328_6FU1.pdb_ligand_vina_out_score.csv","X6918328","6FU1"
-3.654,"Model_1","output/Docking_Vina/results_Vina_X6918328_6HQY.pdb_ligand_vina_out_score.csv","X6918328","6HQY"
-3.625,"Model_2","output/Docking_Vina/results_Vina_X6918328_6HQY.pdb_ligand_vina_out_score.csv","X6918328","6HQY"
-3.615,"Model_3","output/Docking_Vina/results_Vina_X6918328_6HQY.pdb_ligand_vina_out_score.csv","X6918328","6HQY"
-3.528,"Model_4","output/Docking_Vina/results_Vina_X6918328_6HQY.pdb_ligand_vina_out_score.csv","X6918328","6HQY"
-3.455,"Model_5","output/Docking_Vina/results_Vina_X6918328_6HQY.pdb_ligand_vina_out_score.csv","X6918328","6HQY"
-3.395,"Model_6","output/Docking_Vina/results_Vina_X6918328_6HQY.pdb_ligand_vina_out_score.csv","X6918328","6HQY"
-3.393,"Model_7","output/Docking_Vina/results_Vina_X6918328_6HQY.pdb_ligand_vina_out_score.csv","X6918328","6HQY"
-3.338,"Model_8","output/Docking_Vina/results_Vina_X6918328_6HQY.pdb_ligand_vina_out_score.csv","X6918328","6HQY"
-3.274,"Model_9","output/Docking_Vina/results_Vina_X6918328_6HQY.pdb_ligand_vina_out_score.csv","X6918328","6HQY"
-3.721,"Model_1","output/Docking_Vina/results_Vina_X6918328_6HRQ.pdb_ligand_vina_out_score.csv","X6918328","6HRQ"
-3.709,"Model_2","output/Docking_Vina/results_Vina_X6918328_6HRQ.pdb_ligand_vina_out_score.csv","X6918328","6HRQ"
-3.693,"Model_3","output/Docking_Vina/results_Vina_X6918328_6HRQ.pdb_ligand_vina_out_score.csv","X6918328","6HRQ"
-3.592,"Model_4","output/Docking_Vina/results_Vina_X6918328_6HRQ.pdb_ligand_vina_out_score.csv","X6918328","6HRQ"
-3.486,"Model_5","output/Docking_Vina/results_Vina_X6918328_6HRQ.pdb_ligand_vina_out_score.csv","X6918328","6HRQ"
-3.455,"Model_6","output/Docking_Vina/results_Vina_X6918328_6HRQ.pdb_ligand_vina_out_score.csv","X6918328","6HRQ"
-3.388,"Model_7","output/Docking_Vina/results_Vina_X6918328_6HRQ.pdb_ligand_vina_out_score.csv","X6918328","6HRQ"
-3.318,"Model_8","output/Docking_Vina/results_Vina_X6918328_6HRQ.pdb_ligand_vina_out_score.csv","X6918328","6HRQ"
-3.264,"Model_9","output/Docking_Vina/results_Vina_X6918328_6HRQ.pdb_ligand_vina_out_score.csv","X6918328","6HRQ"
-3.182,"Model_1","output/Docking_Vina/results_Vina_X6918328_6HSF.pdb_ligand_vina_out_score.csv","X6918328","6HSF"
-3.179,"Model_2","output/Docking_Vina/results_Vina_X6918328_6HSF.pdb_ligand_vina_out_score.csv","X6918328","6HSF"
-3.11,"Model_3","output/Docking_Vina/results_Vina_X6918328_6HSF.pdb_ligand_vina_out_score.csv","X6918328","6HSF"
-3.084,"Model_4","output/Docking_Vina/results_Vina_X6918328_6HSF.pdb_ligand_vina_out_score.csv","X6918328","6HSF"
-3.017,"Model_5","output/Docking_Vina/results_Vina_X6918328_6HSF.pdb_ligand_vina_out_score.csv","X6918328","6HSF"
-2.918,"Model_6","output/Docking_Vina/results_Vina_X6918328_6HSF.pdb_ligand_vina_out_score.csv","X6918328","6HSF"
-2.91,"Model_7","output/Docking_Vina/results_Vina_X6918328_6HSF.pdb_ligand_vina_out_score.csv","X6918328","6HSF"
-2.832,"Model_8","output/Docking_Vina/results_Vina_X6918328_6HSF.pdb_ligand_vina_out_score.csv","X6918328","6HSF"
-2.753,"Model_9","output/Docking_Vina/results_Vina_X6918328_6HSF.pdb_ligand_vina_out_score.csv","X6918328","6HSF"
-4.29,"Model_1","output/Docking_Vina/results_Vina_X6918328_6HSG.pdb_ligand_vina_out_score.csv","X6918328","6HSG"
-4.029,"Model_2","output/Docking_Vina/results_Vina_X6918328_6HSG.pdb_ligand_vina_out_score.csv","X6918328","6HSG"
-4.025,"Model_3","output/Docking_Vina/results_Vina_X6918328_6HSG.pdb_ligand_vina_out_score.csv","X6918328","6HSG"
-3.96,"Model_4","output/Docking_Vina/results_Vina_X6918328_6HSG.pdb_ligand_vina_out_score.csv","X6918328","6HSG"
-3.905,"Model_5","output/Docking_Vina/results_Vina_X6918328_6HSG.pdb_ligand_vina_out_score.csv","X6918328","6HSG"
-3.819,"Model_6","output/Docking_Vina/results_Vina_X6918328_6HSG.pdb_ligand_vina_out_score.csv","X6918328","6HSG"
-3.808,"Model_7","output/Docking_Vina/results_Vina_X6918328_6HSG.pdb_ligand_vina_out_score.csv","X6918328","6HSG"
-3.772,"Model_8","output/Docking_Vina/results_Vina_X6918328_6HSG.pdb_ligand_vina_out_score.csv","X6918328","6HSG"
-3.653,"Model_9","output/Docking_Vina/results_Vina_X6918328_6HSG.pdb_ligand_vina_out_score.csv","X6918328","6HSG"
-4.164,"Model_1","output/Docking_Vina/results_Vina_X6918328_6HSH.pdb_ligand_vina_out_score.csv","X6918328","6HSH"
-3.927,"Model_2","output/Docking_Vina/results_Vina_X6918328_6HSH.pdb_ligand_vina_out_score.csv","X6918328","6HSH"
-3.895,"Model_3","output/Docking_Vina/results_Vina_X6918328_6HSH.pdb_ligand_vina_out_score.csv","X6918328","6HSH"
-3.875,"Model_4","output/Docking_Vina/results_Vina_X6918328_6HSH.pdb_ligand_vina_out_score.csv","X6918328","6HSH"
-3.861,"Model_5","output/Docking_Vina/results_Vina_X6918328_6HSH.pdb_ligand_vina_out_score.csv","X6918328","6HSH"
-3.768,"Model_6","output/Docking_Vina/results_Vina_X6918328_6HSH.pdb_ligand_vina_out_score.csv","X6918328","6HSH"
-3.764,"Model_7","output/Docking_Vina/results_Vina_X6918328_6HSH.pdb_ligand_vina_out_score.csv","X6918328","6HSH"
-3.727,"Model_8","output/Docking_Vina/results_Vina_X6918328_6HSH.pdb_ligand_vina_out_score.csv","X6918328","6HSH"
-3.549,"Model_9","output/Docking_Vina/results_Vina_X6918328_6HSH.pdb_ligand_vina_out_score.csv","X6918328","6HSH"
-4.413,"Model_1","output/Docking_Vina/results_Vina_X6918328_6HSZ.pdb_ligand_vina_out_score.csv","X6918328","6HSZ"
-4.36,"Model_2","output/Docking_Vina/results_Vina_X6918328_6HSZ.pdb_ligand_vina_out_score.csv","X6918328","6HSZ"
-4.125,"Model_3","output/Docking_Vina/results_Vina_X6918328_6HSZ.pdb_ligand_vina_out_score.csv","X6918328","6HSZ"
-4.108,"Model_4","output/Docking_Vina/results_Vina_X6918328_6HSZ.pdb_ligand_vina_out_score.csv","X6918328","6HSZ"
-4.072,"Model_5","output/Docking_Vina/results_Vina_X6918328_6HSZ.pdb_ligand_vina_out_score.csv","X6918328","6HSZ"
-4.012,"Model_6","output/Docking_Vina/results_Vina_X6918328_6HSZ.pdb_ligand_vina_out_score.csv","X6918328","6HSZ"
-3.993,"Model_7","output/Docking_Vina/results_Vina_X6918328_6HSZ.pdb_ligand_vina_out_score.csv","X6918328","6HSZ"
-3.991,"Model_8","output/Docking_Vina/results_Vina_X6918328_6HSZ.pdb_ligand_vina_out_score.csv","X6918328","6HSZ"
-3.89,"Model_9","output/Docking_Vina/results_Vina_X6918328_6HSZ.pdb_ligand_vina_out_score.csv","X6918328","6HSZ"
-4.036,"Model_1","output/Docking_Vina/results_Vina_X6918328_6HT8.pdb_ligand_vina_out_score.csv","X6918328","6HT8"
-3.965,"Model_2","output/Docking_Vina/results_Vina_X6918328_6HT8.pdb_ligand_vina_out_score.csv","X6918328","6HT8"
-3.952,"Model_3","output/Docking_Vina/results_Vina_X6918328_6HT8.pdb_ligand_vina_out_score.csv","X6918328","6HT8"
-3.939,"Model_4","output/Docking_Vina/results_Vina_X6918328_6HT8.pdb_ligand_vina_out_score.csv","X6918328","6HT8"
-3.931,"Model_5","output/Docking_Vina/results_Vina_X6918328_6HT8.pdb_ligand_vina_out_score.csv","X6918328","6HT8"
-3.904,"Model_6","output/Docking_Vina/results_Vina_X6918328_6HT8.pdb_ligand_vina_out_score.csv","X6918328","6HT8"
-3.89,"Model_7","output/Docking_Vina/results_Vina_X6918328_6HT8.pdb_ligand_vina_out_score.csv","X6918328","6HT8"
-3.75,"Model_8","output/Docking_Vina/results_Vina_X6918328_6HT8.pdb_ligand_vina_out_score.csv","X6918328","6HT8"
-3.718,"Model_9","output/Docking_Vina/results_Vina_X6918328_6HT8.pdb_ligand_vina_out_score.csv","X6918328","6HT8"
-4.474,"Model_1","output/Docking_Vina/results_Vina_X6918328_6HTG.pdb_ligand_vina_out_score.csv","X6918328","6HTG"
-4.335,"Model_2","output/Docking_Vina/results_Vina_X6918328_6HTG.pdb_ligand_vina_out_score.csv","X6918328","6HTG"
-4.327,"Model_3","output/Docking_Vina/results_Vina_X6918328_6HTG.pdb_ligand_vina_out_score.csv","X6918328","6HTG"
-4.272,"Model_4","output/Docking_Vina/results_Vina_X6918328_6HTG.pdb_ligand_vina_out_score.csv","X6918328","6HTG"
-4.267,"Model_5","output/Docking_Vina/results_Vina_X6918328_6HTG.pdb_ligand_vina_out_score.csv","X6918328","6HTG"
-4.196,"Model_6","output/Docking_Vina/results_Vina_X6918328_6HTG.pdb_ligand_vina_out_score.csv","X6918328","6HTG"
-4.191,"Model_7","output/Docking_Vina/results_Vina_X6918328_6HTG.pdb_ligand_vina_out_score.csv","X6918328","6HTG"
-4.16,"Model_8","output/Docking_Vina/results_Vina_X6918328_6HTG.pdb_ligand_vina_out_score.csv","X6918328","6HTG"
-4.09,"Model_9","output/Docking_Vina/results_Vina_X6918328_6HTG.pdb_ligand_vina_out_score.csv","X6918328","6HTG"
-3.993,"Model_1","output/Docking_Vina/results_Vina_X6918328_6HTH.pdb_ligand_vina_out_score.csv","X6918328","6HTH"
-3.866,"Model_2","output/Docking_Vina/results_Vina_X6918328_6HTH.pdb_ligand_vina_out_score.csv","X6918328","6HTH"
-3.732,"Model_3","output/Docking_Vina/results_Vina_X6918328_6HTH.pdb_ligand_vina_out_score.csv","X6918328","6HTH"
-3.713,"Model_4","output/Docking_Vina/results_Vina_X6918328_6HTH.pdb_ligand_vina_out_score.csv","X6918328","6HTH"
-3.6,"Model_5","output/Docking_Vina/results_Vina_X6918328_6HTH.pdb_ligand_vina_out_score.csv","X6918328","6HTH"
-3.596,"Model_6","output/Docking_Vina/results_Vina_X6918328_6HTH.pdb_ligand_vina_out_score.csv","X6918328","6HTH"
-3.516,"Model_7","output/Docking_Vina/results_Vina_X6918328_6HTH.pdb_ligand_vina_out_score.csv","X6918328","6HTH"
-3.516,"Model_8","output/Docking_Vina/results_Vina_X6918328_6HTH.pdb_ligand_vina_out_score.csv","X6918328","6HTH"
-3.39,"Model_9","output/Docking_Vina/results_Vina_X6918328_6HTH.pdb_ligand_vina_out_score.csv","X6918328","6HTH"
